"X_COORD","Y_COORD","sum_Total"
"961033.991787","1854029.14739",2.78
"961083.991787","1850929.14739",1.53
"961083.991787","1853379.14739",1.62
"961083.991787","1853429.14739",0.45
"961083.991787","1853479.14739",24.96
"961083.991787","1853529.14739",25.01
"961083.991787","1853579.14739",25.15
"961083.991787","1853779.14739",11.65
"961083.991787","1853879.14739",21.18
"961083.991787","1853929.14739",12.76
"961083.991787","1853979.14739",12.85
"961133.991787","1850979.14739",0.19
"961133.991787","1853429.14739",49.9
"961133.991787","1853479.14739",29.28
"961133.991787","1853529.14739",25.1
"961133.991787","1853579.14739",52.06
"961133.991787","1853629.14739",24.62
"961133.991787","1853729.14739",57.59
"961133.991787","1853879.14739",11.54
"961183.991787","1853429.14739",75.1
"961183.991787","1853479.14739",50.95
"961183.991787","1853579.14739",40.88
"961183.991787","1853629.14739",45.77
"961183.991787","1853679.14739",34.55
"961183.991787","1853829.14739",10.3
"961183.991787","1855529.14739",0.27
"961233.991787","1850929.14739",0.11
"961233.991787","1853429.14739",23.07
"961233.991787","1853479.14739",69.4
"961233.991787","1853529.14739",8.93
"961233.991787","1853579.14739",34.55
"961233.991787","1853629.14739",57.41
"961233.991787","1853829.14739",3.81
"961283.991787","1850879.14739",0
"961283.991787","1850929.14739",0.02
"961283.991787","1853329.14739",0.72
"961283.991787","1853479.14739",45.69
"961283.991787","1853629.14739",22.89
"961283.991787","1853729.14739",90.18
"961283.991787","1853779.14739",31.8
"961283.991787","1853829.14739",3.77
"961283.991787","1855579.14739",0.11
"961333.991787","1850879.14739",0.06
"961333.991787","1853479.14739",44.85
"961333.991787","1853679.14739",22.72
"961333.991787","1853779.14739",63.98
"961333.991787","1855579.14739",0.09
"961333.991787","1855629.14739",0.33
"961383.991787","1850929.14739",0
"961383.991787","1851029.14739",0.08
"961383.991787","1853479.14739",16.63
"961383.991787","1853529.14739",16.81
"961383.991787","1853679.14739",12.13
"961383.991787","1855629.14739",0.09
"961383.991787","1856229.14739",0.29
"961383.991787","1856679.14739",0
"961433.991787","1850929.14739",0.91
"961433.991787","1853529.14739",32.32
"961433.991787","1853729.14739",12.51
"961433.991787","1853779.14739",34.29
"961433.991787","1855179.14739",0.21
"961433.991787","1855629.14739",0.11
"961433.991787","1856679.14739",0
"961483.991787","1850929.14739",0.5
"961483.991787","1853529.14739",16.63
"961483.991787","1853779.14739",34.29
"961483.991787","1855179.14739",0.57
"961483.991787","1855229.14739",0.79
"961483.991787","1855629.14739",0.24
"961483.991787","1856229.14739",5.58
"961483.991787","1856279.14739",1.31
"961483.991787","1856329.14739",0.88
"961483.991787","1856479.14739",0.12
"961483.991787","1856629.14739",0
"961533.991787","1850929.14739",0.49
"961533.991787","1851029.14739",1.57
"961533.991787","1853529.14739",25
"961533.991787","1853579.14739",21.17
"961533.991787","1853779.14739",34.29
"961533.991787","1855329.14739",0.59
"961533.991787","1855429.14739",0.14
"961533.991787","1855529.14739",0.05
"961533.991787","1855629.14739",4.35
"961533.991787","1855729.14739",0
"961533.991787","1856179.14739",0.84
"961533.991787","1856229.14739",4.52
"961533.991787","1856629.14739",0
"961583.991787","1850929.14739",6.6
"961583.991787","1850979.14739",1.05
"961583.991787","1851029.14739",1.05
"961583.991787","1851079.14739",2.86
"961583.991787","1853479.14739",0
"961583.991787","1853529.14739",0
"961583.991787","1853579.14739",0
"961583.991787","1853779.14739",9.72
"961583.991787","1853829.14739",65.65
"961583.991787","1853879.14739",8.83
"961583.991787","1853929.14739",24.35
"961583.991787","1853979.14739",0.45
"961583.991787","1855729.14739",22.68
"961583.991787","1855779.14739",0
"961583.991787","1855929.14739",4.34
"961583.991787","1856079.14739",8.75
"961583.991787","1856129.14739",23.16
"961583.991787","1856229.14739",2.09
"961583.991787","1856479.14739",0
"961583.991787","1856679.14739",1.96
"961633.991787","1850879.14739",13.75
"961633.991787","1850929.14739",11.32
"961633.991787","1850979.14739",5.77
"961633.991787","1851029.14739",1.05
"961633.991787","1851079.14739",3.07
"961633.991787","1851129.14739",3.06
"961633.991787","1851179.14739",1.35
"961633.991787","1852779.14739",0.11
"961633.991787","1853579.14739",7.22
"961633.991787","1853629.14739",4.21
"961633.991787","1853729.14739",8.83
"961633.991787","1853829.14739",49.55
"961633.991787","1853879.14739",24.38
"961633.991787","1853929.14739",4.73
"961633.991787","1855579.14739",8.65
"961633.991787","1855629.14739",19.02
"961633.991787","1856079.14739",22.84
"961633.991787","1856129.14739",36.48
"961633.991787","1856179.14739",2.41
"961633.991787","1856229.14739",2.68
"961633.991787","1856279.14739",0.64
"961633.991787","1856329.14739",0.53
"961633.991787","1856429.14739",0.35
"961633.991787","1856479.14739",0.1
"961633.991787","1856729.14739",21.45
"961683.991787","1850779.14739",1.44
"961683.991787","1850929.14739",12.08
"961683.991787","1850979.14739",2.39
"961683.991787","1851029.14739",1.05
"961683.991787","1851079.14739",3.31
"961683.991787","1851129.14739",3.14
"961683.991787","1851179.14739",0.29
"961683.991787","1852129.14739",0.19
"961683.991787","1852429.14739",0
"961683.991787","1852779.14739",15.01
"961683.991787","1852829.14739",19.66
"961683.991787","1852979.14739",0.06
"961683.991787","1853579.14739",5.54
"961683.991787","1853629.14739",10.5
"961683.991787","1853879.14739",1.09
"961683.991787","1853929.14739",1.47
"961683.991787","1855629.14739",41.01
"961683.991787","1855679.14739",35.72
"961683.991787","1855729.14739",70.75
"961683.991787","1855779.14739",40.8
"961683.991787","1855829.14739",0
"961683.991787","1855879.14739",0
"961683.991787","1855929.14739",40.97
"961683.991787","1855979.14739",41.14
"961683.991787","1856029.14739",36
"961683.991787","1856079.14739",41.3
"961683.991787","1856129.14739",41.57
"961683.991787","1856179.14739",0.35
"961683.991787","1856229.14739",0.67
"961683.991787","1856429.14739",0.6
"961683.991787","1856479.14739",0.01
"961683.991787","1856729.14739",21.43
"961683.991787","1856779.14739",52.88
"961733.991787","1850829.14739",12.85
"961733.991787","1850879.14739",16.48
"961733.991787","1850929.14739",191.89
"961733.991787","1850979.14739",106.06
"961733.991787","1851029.14739",6.69
"961733.991787","1851079.14739",2.73
"961733.991787","1852629.14739",0.14
"961733.991787","1852679.14739",7.62
"961733.991787","1852729.14739",35.84
"961733.991787","1852779.14739",35.97
"961733.991787","1852829.14739",20.99
"961733.991787","1852879.14739",35.97
"961733.991787","1853629.14739",5.71
"961733.991787","1853679.14739",0
"961733.991787","1854529.14739",2.66
"961733.991787","1855579.14739",35.81
"961733.991787","1855629.14739",35.72
"961733.991787","1855829.14739",0
"961733.991787","1855879.14739",0
"961733.991787","1856129.14739",36.24
"961733.991787","1856179.14739",17.21
"961733.991787","1856229.14739",2.83
"961733.991787","1856429.14739",1.16
"961733.991787","1856529.14739",0.27
"961733.991787","1856579.14739",0
"961733.991787","1856629.14739",0
"961733.991787","1856679.14739",20.66
"961733.991787","1856729.14739",43.55
"961733.991787","1856779.14739",10.79
"961783.991787","1850829.14739",1.66
"961783.991787","1850879.14739",2.22
"961783.991787","1850929.14739",2.16
"961783.991787","1850979.14739",56.86
"961783.991787","1851029.14739",1.92
"961783.991787","1851079.14739",17.68
"961783.991787","1851129.14739",6.2
"961783.991787","1852029.14739",0
"961783.991787","1852479.14739",0
"961783.991787","1852779.14739",27.24
"961783.991787","1852829.14739",30.89
"961783.991787","1852879.14739",22.29
"961783.991787","1853629.14739",0
"961783.991787","1853679.14739",0
"961783.991787","1853729.14739",0
"961783.991787","1853779.14739",1.21
"961783.991787","1853929.14739",1.15
"961783.991787","1854079.14739",0.14
"961783.991787","1854129.14739",0
"961783.991787","1854529.14739",16.36
"961783.991787","1854579.14739",22.52
"961783.991787","1855379.14739",2.54
"961783.991787","1855579.14739",35.67
"961783.991787","1855729.14739",22.53
"961783.991787","1855879.14739",0
"961783.991787","1856029.14739",8.67
"961783.991787","1856179.14739",9.57
"961783.991787","1856229.14739",2.23
"961783.991787","1856279.14739",3.15
"961783.991787","1856329.14739",3.9
"961783.991787","1856379.14739",3.9
"961783.991787","1856429.14739",2.24
"961783.991787","1856479.14739",3.41
"961783.991787","1856529.14739",3.53
"961833.991787","1850929.14739",2.18
"961833.991787","1850979.14739",8.34
"961833.991787","1851029.14739",45.96
"961833.991787","1851079.14739",14
"961833.991787","1851129.14739",11.7
"961833.991787","1852629.14739",0.11
"961833.991787","1852779.14739",68.16
"961833.991787","1852829.14739",68.16
"961833.991787","1852879.14739",48.19
"961833.991787","1852929.14739",30.14
"961833.991787","1853079.14739",0
"961833.991787","1853129.14739",0
"961833.991787","1853629.14739",0.06
"961833.991787","1853679.14739",0.08
"961833.991787","1853729.14739",0.11
"961833.991787","1853779.14739",1.1
"961833.991787","1854429.14739",0.09
"961833.991787","1854579.14739",1.31
"961833.991787","1854629.14739",0.22
"961833.991787","1855129.14739",0
"961833.991787","1855529.14739",35.67
"961833.991787","1855579.14739",21.75
"961833.991787","1855979.14739",5.48
"961833.991787","1856079.14739",13.2
"961833.991787","1856279.14739",3.35
"961833.991787","1856329.14739",4.34
"961833.991787","1856379.14739",7.3
"961883.991787","1850929.14739",1.44
"961883.991787","1850979.14739",7.39
"961883.991787","1851029.14739",8.05
"961883.991787","1851079.14739",32.86
"961883.991787","1851129.14739",9.16
"961883.991787","1851179.14739",0.25
"961883.991787","1851279.14739",1.97
"961883.991787","1852379.14739",0
"961883.991787","1852429.14739",0
"961883.991787","1852629.14739",0.15
"961883.991787","1852779.14739",15.24
"961883.991787","1852829.14739",15.24
"961883.991787","1852879.14739",15.24
"961883.991787","1852979.14739",7.25
"961883.991787","1853029.14739",0
"961883.991787","1853729.14739",0.08
"961883.991787","1853779.14739",1.57
"961883.991787","1853979.14739",2.11
"961883.991787","1854629.14739",2.27
"961883.991787","1854729.14739",9.13
"961883.991787","1854879.14739",8.42
"961883.991787","1855129.14739",0.06
"961883.991787","1855229.14739",0
"961883.991787","1855479.14739",17.15
"961883.991787","1855529.14739",40.75
"961883.991787","1855629.14739",8.61
"961883.991787","1855979.14739",1.25
"961883.991787","1856029.14739",1.24
"961883.991787","1856329.14739",2.12
"961883.991787","1856379.14739",3.27
"961883.991787","1856429.14739",0.92
"961933.991787","1851029.14739",5.48
"961933.991787","1851079.14739",4.49
"961933.991787","1851179.14739",3.69
"961933.991787","1851229.14739",6.18
"961933.991787","1851279.14739",4.77
"961933.991787","1851329.14739",2.76
"961933.991787","1851379.14739",0.64
"961933.991787","1852029.14739",7.33
"961933.991787","1852379.14739",0.01
"961933.991787","1852829.14739",15.24
"961933.991787","1853729.14739",0.08
"961933.991787","1853779.14739",1.87
"961933.991787","1853829.14739",1.03
"961933.991787","1854629.14739",7.55
"961933.991787","1854679.14739",30.56
"961933.991787","1854929.14739",23.44
"961933.991787","1854979.14739",38.91
"961933.991787","1855029.14739",0.41
"961933.991787","1855079.14739",0.42
"961933.991787","1855129.14739",0.37
"961933.991787","1855329.14739",0
"961933.991787","1855379.14739",0
"961933.991787","1855429.14739",13.96
"961933.991787","1855479.14739",34.03
"961933.991787","1856029.14739",0.48
"961933.991787","1856379.14739",0.42
"961933.991787","1856429.14739",0.69
"961933.991787","1856479.14739",2.51
"961933.991787","1856529.14739",1.4
"961933.991787","1856579.14739",0.81
"961983.991787","1850979.14739",1.17
"961983.991787","1851179.14739",3.07
"961983.991787","1851229.14739",3.13
"961983.991787","1851279.14739",7.69
"961983.991787","1851329.14739",3.21
"961983.991787","1851379.14739",0.14
"961983.991787","1851479.14739",0.11
"961983.991787","1852029.14739",24.89
"961983.991787","1852379.14739",16.41
"961983.991787","1852979.14739",0.08
"961983.991787","1853129.14739",0
"961983.991787","1853229.14739",0
"961983.991787","1853729.14739",0.23
"961983.991787","1853829.14739",1.39
"961983.991787","1854029.14739",8.28
"961983.991787","1854079.14739",14.31
"961983.991787","1854429.14739",0.78
"961983.991787","1854479.14739",0.55
"961983.991787","1854679.14739",28.97
"961983.991787","1854729.14739",24.2
"961983.991787","1854779.14739",24.33
"961983.991787","1854829.14739",30.23
"961983.991787","1854879.14739",45.8
"961983.991787","1854929.14739",68.11
"961983.991787","1854979.14739",44.27
"961983.991787","1855129.14739",0.75
"961983.991787","1855179.14739",0.42
"961983.991787","1855229.14739",0.17
"961983.991787","1855279.14739",0
"961983.991787","1855329.14739",0
"961983.991787","1856479.14739",1.47
"961983.991787","1856529.14739",1.36
"961983.991787","1856579.14739",1.31
"961983.991787","1856629.14739",1.27
"962033.991787","1850979.14739",0.34
"962033.991787","1851229.14739",0.25
"962033.991787","1851279.14739",0.59
"962033.991787","1851329.14739",0.93
"962033.991787","1851379.14739",0.14
"962033.991787","1852029.14739",10.96
"962033.991787","1852079.14739",12.4
"962033.991787","1852129.14739",15.9
"962033.991787","1852179.14739",5.95
"962033.991787","1852229.14739",1.95
"962033.991787","1852329.14739",0.5
"962033.991787","1852379.14739",0.12
"962033.991787","1852429.14739",0
"962033.991787","1853579.14739",0.4
"962033.991787","1853629.14739",0.98
"962033.991787","1853679.14739",0.4
"962033.991787","1853829.14739",0.93
"962033.991787","1853879.14739",11.08
"962033.991787","1853929.14739",18.87
"962033.991787","1853979.14739",64.89
"962033.991787","1854029.14739",19.85
"962033.991787","1854379.14739",0.3
"962033.991787","1854629.14739",12.66
"962033.991787","1854679.14739",6.14
"962033.991787","1854729.14739",13.05
"962033.991787","1854779.14739",158.02
"962033.991787","1854829.14739",186.16
"962033.991787","1855029.14739",0.74
"962033.991787","1855079.14739",0.41
"962033.991787","1855179.14739",0.09
"962033.991787","1856529.14739",0.7
"962033.991787","1856929.14739",0.31
"962083.991787","1851279.14739",6.39
"962083.991787","1851329.14739",15.02
"962083.991787","1851379.14739",0.59
"962083.991787","1851429.14739",0.25
"962083.991787","1851829.14739",2.3
"962083.991787","1851879.14739",4.62
"962083.991787","1852379.14739",0.01
"962083.991787","1852429.14739",0
"962083.991787","1852779.14739",0.04
"962083.991787","1853179.14739",0
"962083.991787","1853229.14739",0.11
"962083.991787","1853879.14739",2.79
"962083.991787","1853929.14739",172.55
"962083.991787","1853979.14739",167.97
"962083.991787","1854029.14739",104.09
"962083.991787","1854079.14739",170.22
"962083.991787","1854129.14739",109.37
"962083.991787","1854179.14739",177.78
"962083.991787","1854229.14739",0.21
"962083.991787","1854279.14739",23.74
"962083.991787","1854379.14739",0.39
"962083.991787","1854579.14739",2.05
"962083.991787","1854629.14739",1.9
"962083.991787","1854679.14739",9.52
"962083.991787","1854729.14739",11.22
"962083.991787","1854829.14739",19.46
"962083.991787","1854879.14739",0.85
"962083.991787","1854979.14739",8.71
"962083.991787","1855029.14739",0.81
"962083.991787","1855129.14739",0.23
"962133.991787","1851179.14739",2.69
"962133.991787","1851279.14739",17.55
"962133.991787","1851329.14739",12.86
"962133.991787","1851729.14739",0.1
"962133.991787","1852779.14739",1.42
"962133.991787","1853279.14739",0.91
"962133.991787","1853329.14739",0.64
"962133.991787","1853379.14739",0.64
"962133.991787","1853579.14739",8.68
"962133.991787","1853629.14739",3.56
"962133.991787","1853679.14739",1.15
"962133.991787","1853729.14739",0.36
"962133.991787","1853779.14739",1.05
"962133.991787","1853829.14739",1.76
"962133.991787","1853879.14739",2.54
"962133.991787","1853929.14739",75.16
"962133.991787","1853979.14739",167.97
"962133.991787","1854029.14739",122.62
"962133.991787","1854079.14739",25.61
"962133.991787","1854129.14739",49.5
"962133.991787","1854179.14739",265.91
