gid,경도,위도
다바757793,127.2277678000,36.9121812100
다바757794,127.2277646000,36.9130826600
다바757795,127.2277614000,36.9139841100
다바757796,127.2277582000,36.9148855500
다바757797,127.2277550000,36.9157870000
다바757798,127.2277518000,36.9166884400
다바757799,127.2277486000,36.9175898900
다바757800,127.2277454000,36.9184913300
다바757801,127.2277422000,36.9193927800
다바757802,127.2277390000,36.9202942200
다바757803,127.2277358000,36.9211956700
다바757804,127.2277326000,36.9220971100
다바757805,127.2277293000,36.9229985600
다바757806,127.2277261000,36.9239000000
다바757807,127.2277229000,36.9248014500
다바757808,127.2277197000,36.9257028900
다바758566,127.2296109000,36.7075519500
다바758567,127.2296078000,36.7084534300
다바758568,127.2296046000,36.7093549100
다바758569,127.2296015000,36.7102563800
다바758570,127.2295983000,36.7111578600
다바758571,127.2295951000,36.7120593400
다바758572,127.2295920000,36.7129608100
다바758573,127.2295888000,36.7138622900
다바758574,127.2295857000,36.7147637700
다바758575,127.2295825000,36.7156652400
다바758576,127.2295794000,36.7165667200
다바758577,127.2295762000,36.7174682000
다바758578,127.2295730000,36.7183696700
다바758579,127.2295699000,36.7192711500
다바758580,127.2295667000,36.7201726200
다바758581,127.2295636000,36.7210741000
다바758582,127.2295604000,36.7219755700
다바758583,127.2295572000,36.7228770500
다바758584,127.2295541000,36.7237785200
다바758585,127.2295509000,36.7246800000
다바758586,127.2295477000,36.7255814700
다바758587,127.2295446000,36.7264829500
다바758588,127.2295414000,36.7273844200
다바758589,127.2295383000,36.7282859000
다바758590,127.2295351000,36.7291873700
다바758591,127.2295319000,36.7300888400
다바758592,127.2295288000,36.7309903200
다바758593,127.2295256000,36.7318917900
다바758594,127.2295225000,36.7327932600
다바758595,127.2295193000,36.7336947400
다바758596,127.2295161000,36.7345962100
다바758597,127.2295130000,36.7354976800
다바758598,127.2295098000,36.7363991600
다바758599,127.2295066000,36.7373006300
다바758600,127.2295035000,36.7382021000
다바758601,127.2295003000,36.7391035800
다바758602,127.2294972000,36.7400050500
다바758603,127.2294940000,36.7409065200
다바758604,127.2294908000,36.7418079900
다바758605,127.2294877000,36.7427094700
다바758606,127.2294845000,36.7436109400
다바758607,127.2294813000,36.7445124100
다바758608,127.2294782000,36.7454138800
다바758609,127.2294750000,36.7463153500
다바758610,127.2294718000,36.7472168200
다바758611,127.2294687000,36.7481183000
다바758612,127.2294655000,36.7490197700
다바758613,127.2294623000,36.7499212400
다바758614,127.2294592000,36.7508227100
다바758615,127.2294560000,36.7517241800
다바758616,127.2294529000,36.7526256500
다바758617,127.2294497000,36.7535271200
다바758618,127.2294465000,36.7544285900
다바758619,127.2294434000,36.7553300600
다바758620,127.2294402000,36.7562315300
다바758621,127.2294370000,36.7571330000
다바758622,127.2294339000,36.7580344700
다바758623,127.2294307000,36.7589359400
다바758624,127.2294275000,36.7598374100
다바758625,127.2294244000,36.7607388800
다바758626,127.2294212000,36.7616403500
다바758627,127.2294180000,36.7625418200
다바758628,127.2294149000,36.7634432900
다바758629,127.2294117000,36.7643447500
다바758630,127.2294085000,36.7652462200
다바758631,127.2294054000,36.7661476900
다바758632,127.2294022000,36.7670491600
다바758633,127.2293990000,36.7679506300
다바758634,127.2293959000,36.7688521000
다바758635,127.2293927000,36.7697535600
다바758636,127.2293895000,36.7706550300
다바758637,127.2293864000,36.7715565000
다바758638,127.2293832000,36.7724579700
다바758639,127.2293800000,36.7733594300
다바758640,127.2293768000,36.7742609000
다바758641,127.2293737000,36.7751623700
다바758642,127.2293705000,36.7760638400
다바758643,127.2293673000,36.7769653000
다바758644,127.2293642000,36.7778667700
다바758645,127.2293610000,36.7787682400
다바758646,127.2293578000,36.7796697000
다바758647,127.2293547000,36.7805711700
다바758648,127.2293515000,36.7814726400
다바758649,127.2293483000,36.7823741000
다바758650,127.2293452000,36.7832755700
다바758651,127.2293420000,36.7841770300
다바758652,127.2293388000,36.7850785000
다바758653,127.2293356000,36.7859799600
다바758654,127.2293325000,36.7868814300
다바758655,127.2293293000,36.7877828900
다바758656,127.2293261000,36.7886843600
다바758657,127.2293230000,36.7895858200
다바758658,127.2293198000,36.7904872900
다바758659,127.2293166000,36.7913887500
다바758660,127.2293134000,36.7922902200
다바758661,127.2293103000,36.7931916800
다바758662,127.2293071000,36.7940931500
다바758663,127.2293039000,36.7949946100
다바758664,127.2293008000,36.7958960800
다바758665,127.2292976000,36.7967975400
다바758666,127.2292944000,36.7976990000
다바758667,127.2292912000,36.7986004700
다바758668,127.2292881000,36.7995019300
다바758669,127.2292849000,36.8004033900
다바758670,127.2292817000,36.8013048600
다바758671,127.2292786000,36.8022063200
다바758672,127.2292754000,36.8031077800
다바758673,127.2292722000,36.8040092500
다바758674,127.2292690000,36.8049107100
다바758675,127.2292659000,36.8058121700
다바758676,127.2292627000,36.8067136300
다바758677,127.2292595000,36.8076151000
다바758678,127.2292563000,36.8085165600
다바758679,127.2292532000,36.8094180200
다바758680,127.2292500000,36.8103194800
다바758681,127.2292468000,36.8112209400
다바758682,127.2292436000,36.8121224000
다바758683,127.2292405000,36.8130238700
다바758684,127.2292373000,36.8139253300
다바758685,127.2292341000,36.8148267900
다바758686,127.2292309000,36.8157282500
다바758687,127.2292278000,36.8166297100
다바758688,127.2292246000,36.8175311700
다바758689,127.2292214000,36.8184326300
다바758690,127.2292182000,36.8193340900
다바758691,127.2292151000,36.8202355500
다바758692,127.2292119000,36.8211370100
다바758693,127.2292087000,36.8220384700
다바758694,127.2292055000,36.8229399300
다바758695,127.2292024000,36.8238413900
다바758696,127.2291992000,36.8247428500
다바758697,127.2291960000,36.8256443100
다바758698,127.2291928000,36.8265457700
다바758699,127.2291897000,36.8274472300
다바758700,127.2291865000,36.8283486900
다바758701,127.2291833000,36.8292501500
다바758702,127.2291801000,36.8301516100
다바758703,127.2291769000,36.8310530600
다바758704,127.2291738000,36.8319545200
다바758705,127.2291706000,36.8328559800
다바758706,127.2291674000,36.8337574400
다바758707,127.2291642000,36.8346589000
다바758708,127.2291611000,36.8355603600
다바758709,127.2291579000,36.8364618100
다바758710,127.2291547000,36.8373632700
다바758711,127.2291515000,36.8382647300
다바758712,127.2291483000,36.8391661900
다바758713,127.2291452000,36.8400676400
다바758714,127.2291420000,36.8409691000
다바758715,127.2291388000,36.8418705600
다바758716,127.2291356000,36.8427720100
다바758717,127.2291324000,36.8436734700
다바758718,127.2291293000,36.8445749300
다바758719,127.2291261000,36.8454763800
다바758720,127.2291229000,36.8463778400
다바758721,127.2291197000,36.8472793000
다바758722,127.2291165000,36.8481807500
다바758723,127.2291134000,36.8490822100
다바758724,127.2291102000,36.8499836600
다바758725,127.2291070000,36.8508851200
다바758726,127.2291038000,36.8517865800
다바758727,127.2291006000,36.8526880300
다바758728,127.2290975000,36.8535894900
다바758729,127.2290943000,36.8544909400
다바758730,127.2290911000,36.8553924000
다바758731,127.2290879000,36.8562938500
다바758732,127.2290847000,36.8571953100
다바758733,127.2290816000,36.8580967600
다바758734,127.2290784000,36.8589982100
다바758735,127.2290752000,36.8598996700
다바758736,127.2290720000,36.8608011200
다바758737,127.2290688000,36.8617025800
다바758738,127.2290656000,36.8626040300
다바758739,127.2290625000,36.8635054800
다바758740,127.2290593000,36.8644069400
다바758741,127.2290561000,36.8653083900
다바758742,127.2290529000,36.8662098400
다바758743,127.2290497000,36.8671113000
다바758744,127.2290465000,36.8680127500
다바758745,127.2290434000,36.8689142000
다바758746,127.2290402000,36.8698156600
다바758747,127.2290370000,36.8707171100
다바758748,127.2290338000,36.8716185600
다바758749,127.2290306000,36.8725200100
다바758750,127.2290274000,36.8734214700
다바758751,127.2290243000,36.8743229200
다바758752,127.2290211000,36.8752243700
다바758753,127.2290179000,36.8761258200
다바758754,127.2290147000,36.8770272700
다바758755,127.2290115000,36.8779287200
다바758756,127.2290083000,36.8788301800
다바758757,127.2290052000,36.8797316300
다바758758,127.2290020000,36.8806330800
다바758759,127.2289988000,36.8815345300
다바758760,127.2289956000,36.8824359800
다바758761,127.2289924000,36.8833374300
다바758762,127.2289892000,36.8842388800
다바758763,127.2289860000,36.8851403300
다바758764,127.2289829000,36.8860417800
다바758765,127.2289797000,36.8869432300
다바758766,127.2289765000,36.8878446800
다바758767,127.2289733000,36.8887461300
다바758768,127.2289701000,36.8896475800
다바758769,127.2289669000,36.8905490300
다바758770,127.2289637000,36.8914504800
다바758771,127.2289605000,36.8923519300
다바758772,127.2289574000,36.8932533800
다바758773,127.2289542000,36.8941548300
다바758774,127.2289510000,36.8950562800
다바758775,127.2289478000,36.8959577300
다바758776,127.2289446000,36.8968591700
다바758777,127.2289414000,36.8977606200
다바758778,127.2289382000,36.8986620700
다바758779,127.2289350000,36.8995635200
다바758780,127.2289319000,36.9004649700
다바758781,127.2289287000,36.9013664200
다바758782,127.2289255000,36.9022678600
다바758783,127.2289223000,36.9031693100
다바758784,127.2289191000,36.9040707600
다바758785,127.2289159000,36.9049722100
다바758786,127.2289127000,36.9058736500
다바758787,127.2289095000,36.9067751000
다바758788,127.2289063000,36.9076765500
다바758789,127.2289032000,36.9085779900
다바758790,127.2289000000,36.9094794400
다바758791,127.2288968000,36.9103808900
다바758792,127.2288936000,36.9112823300
다바758793,127.2288904000,36.9121837800
다바758794,127.2288872000,36.9130852300
다바758795,127.2288840000,36.9139866700
다바758796,127.2288808000,36.9148881200
다바758797,127.2288776000,36.9157895600
다바758798,127.2288744000,36.9166910100
다바758799,127.2288712000,36.9175924600
다바758800,127.2288681000,36.9184939000
다바758801,127.2288649000,36.9193953500
다바758802,127.2288617000,36.9202967900
다바758803,127.2288585000,36.9211982400
다바758804,127.2288553000,36.9220996800
다바758805,127.2288521000,36.9230011300
다바758806,127.2288489000,36.9239025700
다바758807,127.2288457000,36.9248040100
다바759566,127.2307306000,36.7075544900
다바759567,127.2307274000,36.7084559700
다바759568,127.2307243000,36.7093574400
다바759569,127.2307211000,36.7102589200
다바759570,127.2307180000,36.7111604000
다바759571,127.2307148000,36.7120618800
다바759572,127.2307117000,36.7129633500
다바759573,127.2307085000,36.7138648300
다바759574,127.2307054000,36.7147663100
다바759575,127.2307022000,36.7156677800
다바759576,127.2306991000,36.7165692600
다바759577,127.2306959000,36.7174707300
다바759578,127.2306928000,36.7183722100
다바759579,127.2306897000,36.7192736900
다바759580,127.2306865000,36.7201751600
다바759581,127.2306834000,36.7210766400
다바759582,127.2306802000,36.7219781100
다바759583,127.2306771000,36.7228795900
다바759584,127.2306739000,36.7237810600
다바759585,127.2306708000,36.7246825400
다바759586,127.2306676000,36.7255840100
다바759587,127.2306645000,36.7264854900
다바759588,127.2306613000,36.7273869600
다바759589,127.2306582000,36.7282884400
다바759590,127.2306550000,36.7291899100
다바759591,127.2306519000,36.7300913800
다바759592,127.2306487000,36.7309928600
다바759593,127.2306456000,36.7318943300
다바759594,127.2306424000,36.7327958000
다바759595,127.2306393000,36.7336972800
다바759596,127.2306361000,36.7345987500
다바759597,127.2306330000,36.7355002300
다바759598,127.2306298000,36.7364017000
다바759599,127.2306267000,36.7373031700
다바759600,127.2306235000,36.7382046400
다바759601,127.2306204000,36.7391061200
다바759602,127.2306172000,36.7400075900
다바759603,127.2306141000,36.7409090600
다바759604,127.2306109000,36.7418105300
다바759605,127.2306078000,36.7427120100
다바759606,127.2306046000,36.7436134800
다바759607,127.2306015000,36.7445149500
다바759608,127.2305983000,36.7454164200
다바759609,127.2305952000,36.7463178900
다바759610,127.2305920000,36.7472193700
다바759611,127.2305889000,36.7481208400
다바759612,127.2305857000,36.7490223100
다바759613,127.2305826000,36.7499237800
다바759614,127.2305794000,36.7508252500
다바759615,127.2305763000,36.7517267200
다바759616,127.2305731000,36.7526281900
다바759617,127.2305700000,36.7535296600
다바759618,127.2305668000,36.7544311300
다바759619,127.2305637000,36.7553326000
다바759620,127.2305605000,36.7562340700
다바759621,127.2305574000,36.7571355400
다바759622,127.2305542000,36.7580370100
다바759623,127.2305511000,36.7589384800
다바759624,127.2305479000,36.7598399500
다바759625,127.2305447000,36.7607414200
다바759626,127.2305416000,36.7616428900
다바759627,127.2305384000,36.7625443600
다바759628,127.2305353000,36.7634458300
다바759629,127.2305321000,36.7643473000
다바759630,127.2305290000,36.7652487700
다바759631,127.2305258000,36.7661502300
다바759632,127.2305227000,36.7670517000
다바759633,127.2305195000,36.7679531700
다바759634,127.2305164000,36.7688546400
다바759635,127.2305132000,36.7697561100
다바759636,127.2305100000,36.7706575800
다바759637,127.2305069000,36.7715590400
다바759638,127.2305037000,36.7724605100
다바759639,127.2305006000,36.7733619800
다바759640,127.2304974000,36.7742634500
다바759641,127.2304943000,36.7751649100
다바759642,127.2304911000,36.7760663800
다바759643,127.2304880000,36.7769678500
