"gid","주차장","건물1","건물2","건물3","관공서","생산가능인구","전기차","충전소","교통량","유동인구","경도","위도","거리_전기차","거리_충전소","거리_교통량"
"다바794628",0,0,0,0,0,0,0,0,0,0,127.2697502,36.76352818,0,0,0
"다바794627",0,0,0,0,0,0,0,0,0,0,127.2697529,36.76262671,0,0,0
"다바794626",0,0,0,0,0,0,0,0,0,0.38,127.2697556,36.76172524,0,0,0
"다바794625",0,0,0,0,0,0,0,0,0,0,127.2697583,36.76082376,0,0,0
"다바794624",0,0,0,0,0,0,0,0,0,7.59,127.269761,36.75992229,0,0,0
"다바794623",0,1,0,0,0,0,0,0,0,34.05,127.2697637,36.75902082,0,0,0
"다바794622",0,0,0,0,0,0,0,0,0,6.53,127.2697664,36.75811935,0,0,0
"다바794621",0,0,0,0,0,0,0,0,0,0,127.2697691,36.75721787,0,0,0
"다바794620",0,0,0,0,0,0,0,0,0,0.28,127.2697718,36.7563164,0,0,0
"다바794619",0,0,0,0,0,0,0,0,0,3.15,127.2697745,36.75541493,0,0,0
"다바794618",0,0,0,0,0,0,0,0,0,1.46,127.2697771,36.75451346,0,0,0
"다바794617",0,0,0,0,0,0,0,0,0,0.13,127.2697798,36.75361198,0,0,0
"다바794616",0,0,0,0,0,0,0,0,0,0.95,127.2697825,36.75271051,0,0,0
"다바794615",0,2,0,0,0,0,0,0,0,10.03,127.2697852,36.75180904,0,0,0
"다바794614",0,0,0,0,0,0,0,0,0,4.16,127.2697879,36.75090756,0,0,0
"다바794613",0,2,0,0,0,0,0,0,0,14.46,127.2697906,36.75000609,0,0,0
"다바794612",0,1,1,0,0,0,0,0,0,26,127.2697933,36.74910461,0,0,0
"다바794611",0,3,0,0,0,0,0,0,0,186.3,127.269796,36.74820314,0,0,0
"다바794610",0,0,0,0,0,0,0,0,0,225.61,127.2697987,36.74730167,0,0,0
"다바794609",0,0,0,0,0,0,0,0,0,91.35,127.2698014,36.74640019,0,0,0
"다바794608",0,3,0,0,0,0,0,0,0,283.28,127.2698041,36.74549872,0,0,0
"다바794607",0,1,0,0,0,0,0,0,0,224.2,127.2698068,36.74459724,0,0,0
"다바794606",0,1,0,0,0,0,0,0,0,256.2,127.2698095,36.74369577,0,0,0
"다바794605",0,2,0,0,0,0,0,0,0,137.8,127.2698122,36.74279429,0,0,0
"다바794604",0,0,0,0,0,0,0,0,0,4.09,127.2698148,36.74189282,0,0,0
"다바794603",0,0,0,0,0,0,0,0,0,30.88,127.2698175,36.74099134,0,0,0
"다바794602",0,0,0,0,0,0,0,0,0,47.35,127.2698202,36.74008987,0,0,0
"다바794601",0,0,0,0,0,0,0,0,0,7.31,127.2698229,36.73918839,0,0,0
"다바794600",0,0,0,0,0,0,0,0,0,187.91,127.2698256,36.73828692,0,0,0
"다바794599",0,0,0,0,0,0,0,0,0,2.37,127.2698283,36.73738544,0,0,0
"다바794598",0,1,0,0,0,0,0,0,0,0.66,127.269831,36.73648397,0,0,0
"다바794597",0,0,0,0,0,0,0,0,0,0,127.2698337,36.73558249,0,0,0
"다바794596",0,0,0,0,0,0,0,0,0,1.19,127.2698364,36.73468102,0,0,0
"다바794595",0,6,0,0,0,0,0,0,0,28.38,127.2698391,36.73377954,0,0,0
"다바794594",0,4,0,0,0,0,0,0,0,32.06,127.2698418,36.73287806,0,0,0
"다바794593",0,0,0,0,0,0,0,0,0,111.28,127.2698445,36.73197659,0,0,0
"다바794592",0,4,0,0,0,6,0,0,0,90.63,127.2698471,36.73107511,0,0,0
"다바794591",0,15,0,0,0,10,0,0,0,397.6,127.2698498,36.73017363,0,1,0
"다바794590",0,3,0,0,0,0,0,0,0,839.09,127.2698525,36.72927216,0,0,0
"다바794589",0,0,0,0,0,0,0,0,0,2714.67,127.2698552,36.72837068,0,0,0
"다바794588",0,0,0,0,0,0,0,0,0,0,127.2698579,36.7274692,0,0,0
"다바794587",0,0,0,0,0,0,0,0,0,0,127.2698606,36.72656773,0,0,0
"다바794586",0,0,0,0,0,0,0,0,0,0,127.2698633,36.72566625,0,0,0
"다바794585",0,0,0,0,0,0,0,0,0,0.24,127.269866,36.72476477,0,0,0
"다바794584",0,0,0,0,0,0,0,0,0,0,127.2698687,36.72386329,0,0,0
"다바794583",0,1,0,0,0,0,0,0,0,0,127.2698714,36.72296182,0,0,0
"다바794582",0,0,0,0,0,0,0,0,0,2.81,127.269874,36.72206034,0,0,0
"다바794581",0,0,0,0,0,0,0,0,0,0.19,127.2698767,36.72115886,0,0,0
"다바794580",0,0,0,0,0,0,0,0,0,0,127.2698794,36.72025738,0,0,0
"다바794579",0,0,0,0,0,0,0,0,0,0,127.2698821,36.7193559,0,0,0
"다바794578",0,0,0,0,0,0,0,0,0,0,127.2698848,36.71845443,0,0,0
"다바794577",0,0,0,0,0,0,0,0,0,0,127.2698875,36.71755295,0,0,0
"다바794576",0,0,0,0,0,0,0,0,0,0,127.2698902,36.71665147,0,0,0
"다바794575",0,0,0,0,0,0,0,0,0,0,127.2698929,36.71574999,0,0,0
"다바794574",0,0,0,0,0,0,0,0,0,0,127.2698956,36.71484851,0,0,0
"다바794573",0,0,0,0,0,0,0,0,0,0,127.2698982,36.71394703,0,0,0
"다바794572",0,1,0,0,0,0,0,0,0,0,127.2699009,36.71304555,0,0,0
"다바794571",0,0,0,0,0,0,0,0,0,0,127.2699036,36.71214407,0,0,0
"다바794570",0,2,0,0,0,0,0,0,0,0,127.2699063,36.71124259,0,0,0
"다바794569",0,0,0,0,0,0,0,0,0,0,127.269909,36.71034111,0,0,0
"다바794568",0,0,0,0,0,0,0,0,0,0,127.2699117,36.70943963,0,0,0
"다바794567",0,0,0,0,0,0,0,0,0,0,127.2699144,36.70853815,0,1,0
"다바794566",0,0,0,0,0,0,0,0,0,0,127.2699171,36.70763667,0,1,0
"다바794565",0,0,0,0,0,0,0,0,0,0,127.2699197,36.70673519,0,1,0
"다바794564",0,0,0,0,0,0,0,0,0,0,127.2699224,36.70583371,0,1,0
"다바794563",0,0,0,0,0,0,0,0,0,0.57,127.2699251,36.70493223,0,1,0
"다바794562",0,0,0,0,0,0,0,0,0,0,127.2699278,36.70403075,0,1,0
"다바794561",0,2,0,0,0,0,0,0,0,0,127.2699305,36.70312927,0,1,0
"다바794560",0,7,0,0,0,0,0,0,0,0.82,127.2699332,36.70222779,0,0,0
"다바794559",0,5,0,0,0,0,0,0,0,0.58,127.2699359,36.70132631,0,0,0
"다바794558",0,0,0,0,0,0,0,0,0,0.12,127.2699386,36.70042483,0,0,0
"다바794557",0,0,0,0,0,0,0,0,0,0,127.2699412,36.69952335,0,0,0
"다바794556",0,0,0,0,0,0,0,0,0,0,127.2699439,36.69862187,0,0,0
"다바794555",0,0,0,0,0,0,0,0,0,0,127.2699466,36.69772038,0,0,0
"다바794554",0,0,0,0,0,0,0,0,0,0,127.2699493,36.6968189,0,0,0
"다바794553",0,0,0,0,0,0,0,0,0,0,127.269952,36.69591742,0,0,0
"다바794552",0,0,0,0,0,0,0,0,0,0,127.2699547,36.69501594,0,0,0
"다바794551",0,0,0,0,0,0,0,0,0,0,127.2699574,36.69411446,0,0,0
"다바793795",0,1,0,0,0,0,0,0,0,0,127.2681759,36.91406984,0,0,0
"다바793794",0,4,0,0,0,0,0,0,0,225.86,127.2681786,36.91316839,0,0,0
"다바793793",0,4,0,0,0,0,0,0,0,49.6,127.2681813,36.91226695,0,0,0
"다바793792",0,0,0,0,0,0,0,0,0,0,127.268184,36.9113655,0,0,0
"다바793791",0,0,0,0,0,0,0,0,0,0,127.2681868,36.91046405,0,0,0
"다바793790",0,0,0,0,0,0,0,0,0,0,127.2681895,36.9095626,0,0,0
"다바793789",0,0,0,0,0,0,0,0,0,0,127.2681922,36.90866115,0,0,0
"다바793788",0,0,0,0,0,0,0,0,0,0,127.268195,36.9077597,0,0,0
"다바793787",0,0,0,0,0,0,0,0,0,0,127.2681977,36.90685825,0,0,0
"다바793786",0,0,0,0,0,0,0,0,0,0,127.2682004,36.9059568,0,0,0
"다바793785",0,0,0,0,0,0,0,0,0,0,127.2682031,36.90505535,0,0,0
"다바793784",0,0,0,0,0,0,0,0,0,0,127.2682059,36.9041539,0,0,0
"다바793783",0,0,0,0,0,0,0,0,0,0,127.2682086,36.90325245,0,0,0
"다바793782",0,0,0,0,0,0,0,0,0,0,127.2682113,36.902351,0,0,0
"다바793781",0,0,0,0,0,0,0,0,0,0,127.268214,36.90144955,0,0,0
"다바793780",0,0,0,0,0,0,0,0,0,0,127.2682168,36.9005481,0,0,0
"다바793779",0,0,0,0,0,0,0,0,0,0,127.2682195,36.89964665,0,0,0
"다바793778",0,0,0,0,0,0,0,0,0,0,127.2682222,36.8987452,0,0,0
"다바793777",0,0,0,0,0,0,0,0,0,0,127.2682249,36.89784375,0,0,0
"다바793776",0,0,0,0,0,0,0,0,0,0,127.2682277,36.89694229,0,0,0
"다바793775",0,0,0,0,0,0,0,0,0,0,127.2682304,36.89604084,0,0,0
"다바793774",0,0,0,0,0,0,0,0,0,0,127.2682331,36.89513939,0,0,0
